Model,MSO66B
Label,
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,4.00000000e-11
Record Length,10000
Zero Index,1599.03515625
Vertical Units,A
ANALOG_Thumbnail,
yOffset,1.84500000e-01
yPosition,8.40000000e-01

Labels,
TIME,CH1
-6.39614062e-08,1.80109375e-01
-6.39214062e-08,1.80089063e-01
-6.38814062e-08,1.80112500e-01
-6.38414063e-08,1.80084375e-01
-6.38014062e-08,1.80121875e-01
-6.37614063e-08,1.80068750e-01
-6.37214062e-08,1.80156250e-01
-6.36814062e-08,1.79890625e-01
-6.36414062e-08,1.79648438e-01
-6.36014062e-08,1.79728125e-01
-6.35614063e-08,1.79681250e-01
-6.35214062e-08,1.79712500e-01
-6.34814063e-08,1.79690625e-01
-6.34414062e-08,1.79707813e-01
-6.34014062e-08,1.79693750e-01
-6.33614062e-08,1.79704688e-01
-6.33214062e-08,1.79696875e-01
-6.32814063e-08,1.79701562e-01
-6.32414062e-08,1.79700000e-01
-6.32014063e-08,1.79700000e-01
-6.31614062e-08,1.79701562e-01
-6.31214062e-08,1.79696875e-01
-6.30814062e-08,1.79704688e-01
-6.30414062e-08,1.79693750e-01
-6.30014063e-08,1.79707813e-01
-6.29614062e-08,1.79690625e-01
-6.29214063e-08,1.79712500e-01
-6.28814062e-08,1.79681250e-01
-6.28414062e-08,1.79728125e-01
-6.28014062e-08,1.79646875e-01
-6.27614062e-08,1.79907813e-01
-6.27214063e-08,1.80154687e-01
-6.26814062e-08,1.80068750e-01
-6.26414062e-08,1.80120313e-01
-6.26014062e-08,1.80084375e-01
-6.25614062e-08,1.80112500e-01
-6.25214062e-08,1.80090625e-01
-6.24814062e-08,1.80107813e-01
-6.24414063e-08,1.80093750e-01
-6.24014062e-08,1.80104687e-01
-6.23614062e-08,1.80096875e-01
-6.23214062e-08,1.80103125e-01
-6.22814062e-08,1.80098438e-01
-6.22414062e-08,1.80100000e-01
-6.22014062e-08,1.80101563e-01
-6.21614063e-08,1.80096875e-01
-6.21214062e-08,1.80104687e-01
-6.20814062e-08,1.80093750e-01
-6.20414062e-08,1.80110938e-01
-6.20014062e-08,1.80084375e-01
-6.19614062e-08,1.80125000e-01
-6.19214062e-08,1.80050000e-01
-6.18814063e-08,1.80304688e-01
-6.18414062e-08,1.80557812e-01
-6.18014062e-08,1.80465625e-01
-6.17614062e-08,1.80525000e-01
-6.17214062e-08,1.80481250e-01
-6.16814062e-08,1.80515625e-01
-6.16414062e-08,1.80485937e-01
-6.16014063e-08,1.80512500e-01
-6.15614062e-08,1.80489063e-01
-6.15214062e-08,1.80509375e-01
-6.14814062e-08,1.80490625e-01
-6.14414062e-08,1.80507813e-01
-6.14014062e-08,1.80492188e-01
-6.13614062e-08,1.80506250e-01
-6.13214063e-08,1.80493750e-01
-6.12814062e-08,1.80506250e-01
-6.12414062e-08,1.80495313e-01
-6.12014062e-08,1.80504688e-01
-6.11614062e-08,1.80495313e-01
-6.11214062e-08,1.80504688e-01
-6.10814062e-08,1.80496875e-01
-6.10414063e-08,1.80503125e-01
-6.10014062e-08,1.80496875e-01
-6.09614062e-08,1.80503125e-01
-6.09214062e-08,1.80498437e-01
-6.08814062e-08,1.80501563e-01
-6.08414062e-08,1.80498437e-01
-6.08014062e-08,1.80500000e-01
-6.07614063e-08,1.80500000e-01
-6.07214062e-08,1.80498437e-01
-6.06814062e-08,1.80501563e-01
-6.06414062e-08,1.80496875e-01
